code,source,name,latitude,longitude,timezone,is_visible,is_major,iata_type,default_language,is_deleted,cities_id,is_active,is_military
GYD,OAG,Baku Heydar Aliyev Intl Airport,40.4675,50.04667,400,t,t,2,en-us,f,59a9ea37-5354-4872-b959-7538a7ff6631,t,f
GYE,OAG,Guayaquil Airport,-2.1575,-79.88361,-500,t,t,2,en-us,f,28af059e-c52c-4500-9fc4-2c89a00abb68,t,f
GYG,OAG,Magan Airport,62.10389,129.54306,900,t,NULL,3,en-us,f,NULL,t,f
GYI,OAG,Gisenyi,-1.7,29.25,200,t,t,2,en-us,f,b91f2652-4b0b-4391-8c17-def62d4841ca,f,f
GYL,OAG,Argyle Airport,-16.63611,128.45028,800,t,t,2,en-us,f,0f5226de-fd5b-464d-bd0f-79f174e99b4d,t,f
GYM,OAG,Guaymas,27.96889,-110.92528,-700,t,t,2,en-us,f,a30645e8-e7ff-4f17-9d1b-2cbbae2349b8,f,f
GYN,OAG,Goiania Airport,-16.63194,-49.22056,-300,t,t,2,en-us,f,7979b112-7e1a-4a94-b6eb-6cb6b4922964,t,f
GYP,OAG,Gympie,-26.28333,152.7,1000,t,f,9,en-us,f,2e77c69f-0184-4c2a-a98d-5fbef1a61d75,f,f
GYR,OAG,Goodyear,33.42306,-112.37417,-700,t,f,9,en-us,f,6d06673d-03fd-4d28-8ee4-17e468e86c41,f,f
GYS,OAG,Guangyuan Airport,32.39,105.69306,800,t,t,2,en-us,f,d211a4cd-64f4-429a-b7a2-b9531c4b98a6,t,f
GYU,OAG,Guyuan Airport,36.07889,106.21639,800,t,t,2,en-us,f,3bc21702-c83d-4950-a0d2-6f993582ffdb,t,f
GYY,OAG,Chicago Gary International,41.61639,-87.41306,-600,t,f,9,en-us,f,ebc72987-8956-4144-a998-36791dec0471,f,f
GZA,OAG,Gaza,31.24639,34.27611,200,t,f,9,en-us,f,8a9e571f-ece0-4015-8fd2-8d7b19072ad5,f,f
GZI,OAG,Ghazni,33,68.41667,430,t,NULL,3,en-us,f,NULL,f,f
GZO,OAG,Gizo Airport,-8.0975,156.86361,1100,t,t,2,en-us,f,9619f712-bef7-4c08-9ebe-be1471f1bbcc,t,f
GZP,OAG,Gazipasa Airport,36.29806,32.29028,300,t,t,2,en-us,f,a2ee0076-6994-4817-b01e-70d5ac57c294,t,f
GZT,OAG,Gaziantep Airport,36.94722,37.47861,300,t,t,2,en-us,f,56a95191-19ed-4d6d-8e00-45ec060203d8,t,f
GZW,OAG,Ghazvin,36.23333,50.03333,330,t,NULL,3,en-us,f,NULL,f,f
HAA,OAG,Hasvik Airport,70.48667,22.13972,100,t,t,2,en-us,f,58f02f7e-554b-415c-9d9e-857c6ecf6393,t,f
HAB,OAG,Hamilton,34.11667,-88,-600,t,NULL,3,en-us,f,NULL,f,f
HAC,OAG,Hachijojima Airport,33.115,139.78583,900,t,t,1,en-us,f,2d75f358-3e7b-40de-8e52-f63cafdae80e,t,f
HAD,OAG,Halmstad Airport,56.69111,12.82028,100,t,t,2,en-us,f,e600eab0-276f-4c8e-bccf-2ffcbd942601,t,f
HAE,OAG,Havasupai,36.23056,-112.66944,-700,t,f,9,en-us,f,ad0ea248-3cd9-4ddb-a278-28d7ef39e3c7,f,f
HAF,OAG,Half Moon Bay,37.48333,-122.46667,-800,t,NULL,3,en-us,f,NULL,f,f
HAH,OAG,Moroni Prince Said Ibrahim Airport,-11.53361,43.27194,300,t,t,2,en-us,f,ef625212-ae9d-4a71-9635-c74ccfb7b28b,t,f
HAI,OAG,Three Rivers,41.95,-85.63333,-500,t,NULL,3,en-us,f,NULL,f,f
HAJ,OAG,Hannover Airport,52.46056,9.68944,100,t,t,1,en-us,f,166e702d-dea1-4208-af3f-96d2b4c58d57,t,f
HAK,OAG,Haikou Airport,19.93472,110.45889,800,t,t,2,en-us,f,8da30623-678d-4f67-8df4-987113828916,t,f
HAL,OAG,Halali,-19.96667,13.06667,100,t,NULL,3,en-us,f,NULL,f,f
HAM,OAG,Hamburg Airport,53.63028,9.98833,100,t,t,1,en-us,f,5862c1d2-b7ea-4c73-8ac9-cf80a516b857,t,f
HAN,OAG,Hanoi Airport,21.22111,105.80722,700,t,t,1,en-us,f,ab7c0833-be52-43bb-bdc1-db780ac49432,t,f
HAO,OAG,Hamilton,39.43333,-84.5,-500,t,NULL,3,en-us,f,NULL,f,f
HAP,OAG,Long Island/Happy Bay,-21.52306,148.96389,1000,t,f,9,en-us,f,77a3507e-ad09-4aa2-b8a5-4c883ccac165,f,f
HAQ,OAG,Hanimaadhoo Island,6.74639,73.16861,500,t,t,2,en-us,f,55e55734-a1fa-4ff6-a102-ae38ea718030,f,f
HAR,OAG,Harrisburg Capital City,40.26667,-76.86667,-500,t,f,9,en-us,f,afecfc5e-831b-4ea8-ad2b-8e6fa3eaaf10,f,f
HAS,OAG,Hail Airport,27.43806,41.68639,300,t,t,2,en-us,f,91afc1d1-563b-47be-8767-ce1713bae577,t,f
HAT,OAG,Heathlands,-19.72083,140.58333,1000,t,NULL,3,en-us,f,NULL,f,f
HAU,OAG,Haugesund Airport,59.34528,5.20833,100,t,t,2,en-us,f,4f1df9c2-8095-4451-81ff-6b66378bee62,t,f
HAV,OAG,Havana Airport,22.99028,-82.40778,-500,t,t,1,en-us,f,d2712008-1904-4cd6-bca7-ffff66b8ce33,t,f
HAW,OAG,Haverfordwest,51.83306,-4.96111,0,t,f,9,en-us,f,3aadb212-f49f-44bf-bf4a-a4727042a944,f,f
HAZ,OAG,Hatzfeldthaven,-4.33333,145.16667,1000,t,NULL,3,en-us,f,NULL,f,f
HBA,OAG,Hobart Airport,-42.83611,147.51028,1000,t,t,2,en-us,f,fe06315f-ba0f-44dd-90ba-3d5bfdf87e58,t,f
HBB,OAG,Hobbs Crossroads Inn Airport,32.68611,-103.21944,-700,t,NULL,3,en-us,f,NULL,f,f
HBD,OAG,Habi,-6.33333,142.49778,1000,t,NULL,3,en-us,f,NULL,f,f
HBE,OAG,Alexandria Borg el Arab Airport,30.91778,29.69639,200,t,t,1,en-us,f,a5bc963b-97ff-400a-ae48-f552ee957458,t,f
HBG,OAG,Hattiesburg/Laurel,31.26667,-89.25,-600,t,f,9,en-us,f,329c5194-0141-4ab9-9580-583394c34e68,f,f
HBH,OAG,Entrance Island,57.40833,-133.46667,-900,t,NULL,3,en-us,f,NULL,f,f
HBK,OAG,Holbrook,34.94056,-110.13833,-700,t,NULL,3,en-us,f,NULL,f,f
HBL,OAG,Babelegi,-25.38333,28.28333,200,t,NULL,3,en-us,f,NULL,f,f
HBR,OAG,Hobart,34.98333,-99.05,-600,t,NULL,3,en-us,f,NULL,f,f
HBT,OAG,Hambantota SPB,6.12278,81.10417,530,t,f,9,en-us,f,a779eaf3-ab37-4241-b40b-ff1e7596863f,f,t
HBU,OAG,Bulgan (Khovd),48.85639,103.47417,800,t,NULL,3,en-us,f,NULL,f,f
HBX,OAG,Hubli Airport,15.36167,75.08694,530,t,t,2,en-us,f,34d4ca97-14d4-406c-a483-8c6c4938fd2c,t,f
HCA,OAG,Big Spring,32.3,-101.43333,-600,t,NULL,3,en-us,f,NULL,f,f
HCC,OAG,Hudson,42.29444,-73.71111,-500,t,NULL,3,en-us,f,NULL,f,f
HCJ,OAG,Hechi Airport,24.78417,107.70028,800,t,NULL,3,en-us,f,NULL,t,f
HCM,OAG,Eil,8,49.925,300,t,NULL,3,en-us,f,NULL,f,f
HCN,OAG,Hengchun,22.04111,120.73028,800,t,t,2,en-us,f,b026fe1e-93a8-494b-b252-d7cb23850d4d,f,f
HCQ,OAG,Halls Creek Airport,-18.23333,127.66667,800,t,f,9,en-us,f,d333fc1d-cd23-4f85-9ee2-6cc084259f28,t,f
HCR,OAG,Holy Cross Airport,62.19028,-159.7725,-900,t,t,2,en-us,f,ee9f79e2-5399-4a02-a240-7f51d688fc9a,t,f
HCW,OAG,Cheraw,34.7,-79.88333,-500,t,NULL,3,en-us,f,NULL,f,f
HDB,OAG,Heidelberg,49.39333,8.65194,100,t,f,9,en-us,f,35630aef-0b7f-4e16-9b59-5646d48cfb4e,f,f
HDD,OAG,Hyderabad,25.31833,68.36639,500,t,t,2,en-us,f,c297690d-2fb6-4f0c-89ec-41afad1291b1,f,f
HDE,OAG,Holdrege,40.43333,-99.36667,-600,t,NULL,3,en-us,f,NULL,f,f
HDF,OAG,Heringsdorf Airport,53.87861,14.15222,100,t,t,2,en-us,f,dc9aec0f-7537-42af-b5dc-8caa4fbcf284,t,f
HDG,OAG,Handan Airport,36.52583,114.425,800,t,t,2,en-us,f,34e87f4f-9a06-4edf-9e8b-2c79a6fe8518,t,f
HDH,OAG,Mokuleia,21.5,-158,-1000,t,NULL,3,en-us,f,NULL,f,f
HDM,OAG,Hamadan Airport,34.8675,48.55639,330,t,t,2,en-us,f,f77245df-6f26-44b6-93c6-b40132a8e1b0,t,f
HDN,OAG,Hayden Airport,40.48333,-107.22361,-700,t,t,2,en-us,f,e38efb4f-b2d2-40e7-964c-efa9428896d3,t,f
HDR,OAG,Havadarya,27.05,56.16667,330,t,NULL,3,en-us,f,NULL,f,f
HDS,OAG,Hoedspruit Airport,-24.34861,30.94694,200,t,t,2,en-us,f,9218ea7d-2134-4628-a0ce-b9a38c9d63c6,t,f
HDY,OAG,Hat Yai Airport,6.93278,100.395,700,t,t,2,en-us,f,4da0afc8-2faf-4c31-aca5-c29d69a96eaf,t,f
HEA,OAG,Herat Airport,34.21,62.22833,430,t,t,2,en-us,f,cbcb45dd-174e-46ef-a3bd-b4839a8e1fb9,t,f
HEB,OAG,Hinthada Airport,17.64278,95.48167,630,t,NULL,3,en-us,f,NULL,t,f
HED,OAG,Herendeen Bay,55.8,-160.9,-900,t,NULL,3,en-us,f,NULL,f,f
HEE,OAG,Helena-West Helena,34.58333,-90.66667,-600,t,NULL,3,en-us,f,NULL,f,f
HEH,OAG,Heho Airport,20.74694,96.79194,630,t,t,1,en-us,f,2e3fe972-be8a-4c31-b6fb-1a5351bfdd46,t,f
HEI,OAG,Heide/Buesum,54.15333,8.90167,100,t,f,9,en-us,f,7665881c-a633-48f9-b3a6-66e02a92e453,f,f
HEK,OAG,Heihe Airport,50.17167,127.30944,800,t,t,2,en-us,f,93718d86-d22b-4599-9ff6-a682139c93f6,t,f
HEL,OAG,Helsinki-Vantaa Airport,60.31722,24.96333,200,t,t,1,en-us,f,820f0a39-c21f-4f96-97ea-65260819be70,t,f
HEM,OAG,Helsinki-Malmi,60.25361,25.03472,200,t,NULL,3,en-us,f,NULL,f,f
HEO,OAG,Haelogo,-9.13333,147.58333,1000,t,NULL,3,en-us,f,NULL,f,f
HER,OAG,Irakleion Airport,35.33972,25.18028,200,t,t,2,en-us,f,038bb574-1302-4234-afa4-0ca17736303f,t,f
HES,OAG,Hermiston,45.85,-119.28333,-800,t,NULL,3,en-us,f,NULL,f,f
HET,OAG,Hohhot Airport,40.85139,111.82417,800,t,t,1,en-us,f,effa14a7-1bf9-4ef0-8fd5-1480a2a8f05b,t,f
HEY,OAG,Fort Rucker/Ozark Hanchey AHP,31.43611,-85.61667,-600,t,NULL,3,en-us,f,NULL,f,t
HEZ,OAG,Natchez,31.61667,-91.3,-600,t,f,9,en-us,f,7a9b5760-fc93-44de-ab64-f60787be9e48,f,f
HFA,OAG,Haifa Airport,32.81139,35.04333,200,t,f,9,en-us,f,fdbc52f4-1193-4a8d-856b-450ee90c1134,t,f
HFD,OAG,Hartford-Brainard Airport,41.73722,-72.64861,-500,t,f,9,en-us,f,d12300f6-711d-4a57-9c16-23af14fee990,t,f
HFE,OAG,Hefei Airport,31.99111,116.98917,800,t,t,2,en-us,f,399404ec-198b-4ece-bf82-824bf6e1afef,t,f
HFF,OAG,Camp Mackall,35.03333,-79.56667,-500,t,NULL,3,en-us,f,NULL,f,f
HFN,OAG,Hornafjordur,64.29556,-15.22722,0,t,f,9,en-us,f,2ca6047f-879c-4004-a0d0-55bc448bec8d,f,f
HFS,OAG,Hagfors Airport,60.02,13.57889,100,t,t,2,en-us,f,00f58342-9983-49e0-9e75-b5cdc2d64ee4,t,f
HFT,OAG,Hammerfest Airport,70.67917,23.66611,100,t,t,2,en-us,f,c4fad91b-3eb9-4c0d-a049-f8c53cec51cd,t,f
HGA,OAG,Hargeisa Airport,9.51389,44.08389,300,t,t,2,en-us,f,898c5e3b-5c3d-4bee-b72d-3b7b426cd62c,t,f
HGD,OAG,Hughenden Airport,-20.81306,144.22528,1000,t,t,1,en-us,f,14d9d0e9-4156-4880-9117-f9c91ab968d0,t,f
HGE,OAG,Higuerote,10.46222,-66.09278,-400,t,NULL,3,en-us,f,NULL,f,f
HGH,OAG,Hangzhou Airport,30.22944,120.43444,800,t,t,2,en-us,f,3b0054e3-e022-47e7-804a-19b14798b165,t,f
HGI,OAG,Higlieg,9.99333,29.39833,300,t,NULL,3,en-us,f,NULL,f,f
HGL,OAG,Helgoland,54.18528,7.91583,100,t,t,2,en-us,f,f8cd22dd-598e-4521-bdb6-f9126a2c006d,f,f
HGN,OAG,Mae Hong Son Airport,19.30167,97.975,700,t,t,2,en-us,f,b782972a-8c48-4183-a334-b1d0dfe5c60e,t,f
HGO,OAG,Korhogo Airport,9.38722,-5.55722,0,t,f,9,en-us,f,47623e9b-8332-4650-9f2b-68e8d474ab36,t,f
HGR,OAG,Hagerstown Airport,39.70806,-77.72944,-500,t,t,2,en-us,f,cd32c9a2-4899-43b0-b65b-5222f109d10f,t,f
HGS,OAG,Freetown Hastings Airport,8.4,-13.13333,0,t,NULL,3,en-us,f,NULL,f,f
HGT,OAG,Fort Hunter Liggett,35.98333,-121.16667,-800,t,NULL,3,en-us,f,NULL,f,f
HGU,OAG,Mount Hagen Airport,-5.82667,144.29583,1000,t,t,2,en-us,f,b7cc6617-5600-4c52-bbfc-6347a3174701,t,f
HGZ,OAG,Hogatza,66.18333,-155.66667,-900,t,NULL,3,en-us,f,NULL,f,f
HHE,OAG,Hachinohe,40.55,141.48333,900,t,NULL,3,en-us,f,NULL,f,f
HHH,OAG,Hilton Head Island Airport,32.22222,-80.69889,-500,t,t,1,en-us,f,bc4a57a4-049d-47a8-8ae4-1d61b2a1896e,t,f
HHI,OAG,Wahiawa,21.5,-158.01667,-1000,t,NULL,3,en-us,f,NULL,f,f
HHN,OAG,Frankfurt Hahn Airport,49.94861,7.26389,100,t,t,2,en-us,f,984c5703-7a0a-466c-bac8-d7079b494665,t,f
HHQ,OAG,Hua Hin Airport,12.63028,99.95333,700,t,f,9,en-us,f,b7472b49-6fa9-4e81-8059-831d663a3135,t,f
HHR,OAG,Hawthorne,33.92278,-118.33472,-800,t,f,9,en-us,f,7b6541c2-9b8d-4a04-88e2-db502c760861,f,f
HHZ,OAG,Hikueru Airport,-17.54806,-142.61333,-1000,t,t,2,en-us,f,1a4f7be6-b8c4-4bd9-b098-5b8226ea6f20,t,f
HIA,OAG,Huai'an Airport,33.7875,119.12778,800,t,t,2,en-us,f,838d6d76-cc8d-404b-83c2-212c8748b0b8,t,f
HIB,OAG,Hibbing/Chisholm Airport,47.38667,-92.83889,-600,t,t,2,en-us,f,ba951c41-3cba-45c8-868f-b9d1a08123d2,t,f
HID,OAG,Horn Island Airport,-10.58639,142.29,1000,t,t,2,en-us,f,38448963-669b-4945-9b0f-3165a1c002b6,t,f
HIE,OAG,Whitefield,44.36667,-71.55,-500,t,NULL,3,en-us,f,NULL,f,f
HIF,OAG,Ogden Hill AFB,41.20278,-112.01944,-700,t,NULL,3,en-us,f,NULL,f,t
HIG,OAG,Highbury,-16.43333,143.15,1000,t,NULL,3,en-us,f,NULL,f,f
HIH,OAG,Hook Island,-20.16667,148.95,1000,t,NULL,3,en-us,f,NULL,f,f
HII,OAG,Lake Havasu City,34.56833,-114.35528,-700,t,t,2,en-us,f,5a512220-5af9-4def-af6e-861dda550626,f,f
HIJ,OAG,Hiroshima Airport,34.43611,132.91944,900,t,t,1,en-us,f,0b2717a3-4f45-40d8-a45d-fad10d890cdb,t,f
HIL,OAG,Shilabo,6.08333,44.8,300,t,f,9,en-us,f,833deb26-297f-41d5-9a0c-722d175aa70b,f,f
HIM,OAG,Hingurakgoda,8.05028,80.98222,530,t,NULL,3,en-us,f,NULL,f,f
HIN,OAG,Jinju Airport,35.08861,128.07028,900,t,t,1,en-us,f,c926b3c9-77a0-420e-8c5e-ff8ac985c80a,t,f
HIO,OAG,Portland,45.53806,-122.9475,-800,t,f,9,en-us,f,f3713121-eea7-465a-9856-42b98c263f53,f,f
HIP,OAG,Headingly,-21.31667,138.3,1000,t,NULL,3,en-us,f,NULL,f,f
HIR,OAG,Honiara Airport,-9.42944,160.05111,1100,t,t,2,en-us,f,a6cba760-91b6-4582-9f41-7144d583b19d,t,f
HIS,OAG,Hayman Island,-20.06,148.88361,1000,t,t,2,en-us,f,4e3c9cfc-3c30-4f58-9d27-0fa613d9107e,t,f
HIT,OAG,Hivaro,-6.94194,143.05694,1000,t,NULL,3,en-us,f,NULL,f,f
HIW,OAG,Hiroshimanishi,34.35,132.4,900,t,NULL,3,en-us,f,NULL,f,f
HJJ,OAG,Huaihua Airport,27.44139,109.70028,800,t,t,2,en-us,f,fc608308-3cbe-444a-b513-42f3402fce9b,t,f
HJR,OAG,Khajuraho Airport,24.81722,79.91861,530,t,t,2,en-us,f,2ad50f38-4a8a-4750-9c9d-0ae07c34bfee,t,f
HJT,OAG,Khujirt,46.9,102.76667,800,t,NULL,3,en-us,f,NULL,f,f
HKA,OAG,Blytheville Municipal Airport,35.93611,-89.91667,-600,t,f,9,en-us,f,191f2f9a-70a6-425d-abb4-28439da0d125,f,f
HKB,OAG,Healy Lake Airport,63.8675,-148.97028,-900,t,t,2,en-us,f,40b76e36-76b4-4128-969f-78b9571021a4,t,f
HKC,OAG,Hong Kong China Ferry Terminal,22.29944,114.16722,800,t,NULL,3,en-us,f,NULL,f,f
HKD,OAG,Hakodate Airport,41.77,140.82194,900,t,t,2,en-us,f,9eebb266-421d-407b-8a56-0b4ceff804aa,t,f
HKG,OAG,Hong Kong Intl Airport,22.30889,113.91472,800,t,t,1,en-us,f,ce02dc07-02cb-48e1-a802-743f29e6847d,t,f
HKK,OAG,Hokitika Airport,-42.71139,170.98417,1200,t,t,2,en-us,f,5f87bb0f-37fd-49ee-aef5-acae5a9c32ac,t,f
HKN,OAG,Hoskins Airport,-5.46222,150.405,1000,t,t,2,en-us,f,c5ee2afc-cd72-416d-a7ed-95259e72bdf6,t,f
HKS,OAG,Jackson Hawkins Field,32.33639,-90.22389,-600,t,f,9,en-us,f,2f2751dc-5459-46a5-9d0e-408a640d802c,t,f
HKT,OAG,Phuket Airport,8.11222,98.30528,700,t,t,1,en-us,f,4e20117c-9a97-4c13-bb8c-fa1a2bfd707b,t,f
HKV,OAG,Haskovo,41.87167,25.60472,200,t,NULL,3,en-us,f,NULL,f,f
HKY,OAG,Hickory,35.73333,-81.38333,-500,t,f,9,en-us,f,fd83d896-2fbf-4b90-886c-1fa9db6b1762,f,f
HLA,OAG,Johannesburg Lanseria Intl Airport,-25.93861,27.92611,200,t,t,3,en-us,f,0b49f993-3cd9-46e8-8811-d416fb3f77a7,t,f
HLB,OAG,Batesville,39.3,-85.21667,-500,t,f,9,en-us,f,4ec143ae-d78a-47d6-b5c4-42f56d74b0b7,f,f
HLC,OAG,Hill City,39.36667,-99.85,-600,t,NULL,3,en-us,f,NULL,f,f
HLD,OAG,Hailar Airport,49.20861,119.81667,800,t,t,2,en-us,f,3e674c78-394b-4d33-9e48-12350d882154,t,f
HLE,OAG,Jamestown,-15.95806,-5.645,0,t,NULL,3,en-us,f,NULL,f,f
HLF,OAG,Hultsfred/Vimmerby,57.51667,15.83333,100,t,f,9,en-us,f,0b2ae257-736f-4ace-9d83-c81e69b6e33c,f,f
HLG,OAG,Wheeling,40.18333,-80.65,-500,t,f,9,en-us,f,ebbda9a9-287e-4a98-9403-3b2ecb2d4056,f,f
HLH,OAG,Ulanhot Airport,46.19472,122.00833,800,t,t,2,en-us,f,85cfe33d-4c12-4bcd-861e-e748ee5a9d47,t,f
HLI,OAG,Hollister,36.85,-121.4,-800,t,NULL,3,en-us,f,NULL,f,f
HLL,OAG,Hillside,-17,128.00833,800,t,NULL,3,en-us,f,NULL,f,f
HLM,OAG,Holland,42.78333,-86.11667,-500,t,f,9,en-us,f,11c2cbec-c730-45cd-8a27-41ea0085cf30,f,f
HLN,OAG,Helena Airport,46.60694,-111.98278,-700,t,t,1,en-us,f,d52afc78-b0a5-47dd-a44a-7093de88a69f,t,f
HLP,OAG,Jakarta Halim Perdanakusuma Airport,-6.26667,106.89111,700,t,t,2,en-us,f,f26b1b4e-f51d-42c8-8c64-0e77f9eaea47,t,f
HLR,OAG,Killeen/Fort Hood Hood AAF,31.08333,-97.68333,-600,t,NULL,3,en-us,f,NULL,f,t
HLS,OAG,St Helens,-41,148.175,1000,t,f,9,en-us,f,16731323-132c-4eeb-97e4-a9b4b68ba3de,f,f
HLT,OAG,Hamilton,-37.64722,142.06194,1000,t,t,2,en-us,f,0965f013-6962-4186-b8ab-3243e18c8817,f,f
HLV,OAG,Helenvale,-15.68333,145.2,1000,t,NULL,3,en-us,f,NULL,f,f
HLW,OAG,Hluhluwe,-28.01667,32.25,200,t,f,9,en-us,f,b5fdaa98-f02d-4d51-99a0-501329b9d0a0,f,f
HLZ,OAG,Hamilton Airport,-37.86667,175.33194,1200,t,t,2,en-us,f,1087f464-aa83-4bd2-8171-34a369448867,t,f
HMA,OAG,Khanty-Mansiysk Airport,61.02861,69.08611,500,t,t,2,en-us,f,ef102662-56fe-4d6f-af8d-af40cab1eb08,t,f
HMB,OAG,Sohag Airport,26.34278,31.74278,200,t,t,2,en-us,f,8e86d15e-03e7-43fd-97f6-d99226bbb364,t,f
HME,OAG,Hassi Messaoud Airport,31.67306,6.14056,100,t,t,2,en-us,f,3aeb0f2c-27ae-4f64-a08a-ca9ec1f4baad,t,f
HMG,OAG,Hermannsburg,-23.96667,132.66667,930,t,NULL,3,en-us,f,NULL,f,f
HMI,OAG,Hami Airport,42.84083,93.67083,800,t,t,2,en-us,f,e154e5e5-bb5d-4f69-ae60-dee949f3d7dc,t,f
HMJ,OAG,Khmelnytskyi,49.41667,27,200,t,f,9,en-us,f,edff7a40-74c5-4568-8ee9-dfbe980929e5,f,f
HMN,OAG,Alamogordo Holloman AFB,32.9,-105.95,-700,t,NULL,3,en-us,f,NULL,f,t
HMO,OAG,Hermosillo Airport,29.09583,-111.04778,-700,t,t,2,en-us,f,fb6a3cf6-e491-4ff8-9948-0a88fb7aa178,t,f
HMR,OAG,Hamar,60.8,11.1,100,t,f,9,en-us,f,0b1daffd-e8ec-41b9-a169-7e89f56c5581,f,f
HMT,OAG,Hemet,33.75,-116.96667,-800,t,f,9,en-us,f,396d1ccf-34a8-42ed-8ded-943022008137,f,f
HMV,OAG,Hemavan/Tarnaby Airport,65.80611,15.08278,100,t,t,2,en-us,f,66c23130-7d42-4304-8847-520fc227984b,t,f
HMY,OAG,Seosan,36.7125,126.54417,900,t,t,2,en-us,f,2b1f1d1c-96e9-493e-8460-22b91635c916,f,f
HNA,OAG,Hanamaki Airport,39.42861,141.13528,900,t,t,2,en-us,f,c652f271-d26b-45ea-8370-ba11b1d0c221,t,f
HNB,OAG,Huntingburg,38.3,-86.95,-500,t,f,9,en-us,f,fb618372-a3cd-4de8-be38-947aa2906dc6,f,f
HNC,OAG,Hatteras,35.21667,-75.68611,-500,t,f,9,en-us,f,8e80acab-400b-492c-86c7-52fe15f993c4,f,f
HND,OAG,Tokyo Haneda Intl Airport,35.55222,139.77972,900,t,t,1,en-us,f,07a9df7f-9489-447c-a40d-fdb3ace43bc2,t,f
HNH,OAG,Hoonah Airport,58.09583,-135.41278,-900,t,t,2,en-us,f,cd8649a0-a34b-4943-a8cc-051f86ccf0d6,t,f
HNI,OAG,Heiweni,-7.4,146.46667,1000,t,NULL,3,en-us,f,NULL,f,f
HNK,OAG,Hinchinbrook Island,-18.38333,146.28333,1000,t,f,9,en-us,f,effb9df4-ceb0-4019-9bc7-0d445f69d404,f,f
HNL,OAG,Honolulu Airport,21.32778,-157.92222,-1000,t,t,1,en-us,f,9fc28908-1ab0-4dcf-8513-84f22dd999bb,t,f
HNM,OAG,Hana Airport,20.79556,-156.01444,-1000,t,t,2,en-us,f,42b8d9ad-a731-4765-a90b-1026d7337948,t,f
HNN,OAG,Honinabi Airport,-6.24611,142.17694,1000,t,NULL,3,en-us,f,NULL,t,f
HNS,OAG,Haines Airport,59.24389,-135.52361,-900,t,t,2,en-us,f,aab366d1-13c4-410c-b66f-b2161cae72e2,t,f
HNY,OAG,Hengyang Airport,26.90556,112.62833,800,t,t,2,en-us,f,d0274fcc-93f6-4971-abbd-5166a16aebdf,t,f
HOA,OAG,Hola,-1.48333,40.03333,300,t,NULL,3,en-us,f,NULL,f,f
HOB,OAG,Hobbs Lea County Regional Airport,32.68833,-103.215,-700,t,t,2,en-us,f,410adfd2-9372-4831-b59e-6c96784018fe,t,f
HOC,OAG,Komako,-7.41667,145.88333,1000,t,NULL,3,en-us,f,NULL,f,f
HOD,OAG,Hodeidah Airport,14.75306,42.97639,300,t,t,2,en-us,f,e06d560d-755b-43ef-ae22-1fa5676d4122,t,f
HOE,OAG,Houeisay Airport,20.25806,100.43722,700,t,t,2,en-us,f,4ce4c6f1-5a55-4bcc-9e73-ce2c42b98134,t,f
HOF,OAG,Hofuf Airport,25.28528,49.48528,300,t,t,2,en-us,f,a95acb62-c127-4896-9c49-1034f6048aaa,t,f
HOG,OAG,Holguin Airport,20.78556,-76.315,-500,t,t,2,en-us,f,1963ee0e-341c-4b80-a4a9-80a908336b8b,t,f
HOH,OAG,Hohenems/Dornbirn Airport,47.38444,9.69972,100,t,NULL,3,en-us,f,NULL,t,f
HOI,OAG,Hao Airport,-18.07472,-140.94583,-1000,t,t,2,en-us,f,5bda7606-ad2f-4c28-b62b-7fb545b4d598,t,f
HOK,OAG,Lajamanu,-18.33806,130.6375,930,t,NULL,3,en-us,f,NULL,f,f
HOM,OAG,Homer Airport,59.64556,-151.47667,-900,t,t,2,en-us,f,eabd860e-78f2-4c54-b55b-f5a4f3ca7013,t,f
HON,OAG,Huron Airport,44.38528,-98.22861,-600,t,t,2,en-us,f,79c61f77-dd3f-42d2-8dfd-621d8ac29996,t,f
HOO,OAG,Quanduc,11.98333,107.56667,700,t,NULL,3,en-us,f,NULL,f,f
HOP,OAG,Hopkinsville,36.85722,-87.45528,-600,t,f,9,en-us,f,12485a41-530b-40fe-a8d2-ab879558596d,f,f
HOQ,OAG,Hof,50.28889,11.855,100,t,t,2,en-us,f,38fd70b7-48e3-4c9c-bd1e-d85f2d903fa5,f,f
HOR,OAG,Horta Airport,38.52,-28.71639,-100,t,t,2,en-us,f,6519601c-6caa-484a-9ad6-6aaadfdb9b83,t,f
HOS,OAG,Chos Malal,-37.41667,-70.21667,-300,t,NULL,3,en-us,f,NULL,f,f
HOT,OAG,Hot Springs,34.47806,-93.09611,-600,t,t,1,en-us,f,98fe7570-15fa-42c5-9725-31136d608f58,f,f
HOU,OAG,Houston William P. Hobby Airport,29.64556,-95.27889,-600,t,t,1,en-us,f,7bc570fe-2f12-4279-a1e1-1266dbe97149,t,f
HOV,OAG,Orsta/Volda Airport,62.17917,6.07111,100,t,t,2,en-us,f,3c464d0a-fc6b-4e31-b570-d6bdfa9388cc,t,f
HOX,OAG,Homalin Airport,24.89861,94.91472,630,t,t,2,en-us,f,177db40d-15f1-48d8-b0e5-076b63c45d3f,t,f
HOY,OAG,Hoy,58.83333,-3.3,0,t,NULL,3,en-us,f,NULL,f,f
